             Bz    T(K)    Den    Vsw  Kp   Dst
2018  14  6  -0.3  244706.   5.5  583. 20   -16
2018  14  7   1.0  222476.   4.6  577. 20   -20
2018  14  8   1.5  187143.   3.8  574. 20   -21
2018  14  9   2.7  184242.   4.0  570. 13   -19
2018  14 10   1.3  179430.   3.3  572. 13   -17
2018  14 11   0.2  180346.   2.7  576. 13   -15
2018  14 12  -0.1  158337.   2.3  577. 17   -16
2018  14 13  -0.6  144209.   2.3  569. 17   -13
2018  14 14   0.0  146555.   2.6  563. 17   -15
2018  14 15  -0.2  130036.   2.4  557. 20   -13
2018  14 16   0.0  100002.   2.3  552. 20   -13
2018  14 17   0.4  125237.   2.5  547. 20   -13
2018  14 18   0.7  111144.   2.6  538. 10   -13
2018  14 19   0.7  117317.   2.7  527. 10   -11
2018  14 20   0.0   97315.   2.8  519. 10   -10
2018  14 21  -0.6  143103.   3.6  527. 20    -8
2018  14 22  -0.6  143664.   4.5  511. 20    -4
2018  14 23  -1.3  136531.   5.3  493. 20    -1
2018  15  0  -2.2  111893.   4.5  484. 37    -5
2018  15  1   0.0  111588.   4.8  478. 37    -7
2018  15  2   2.9  104533.   3.8  481. 37    -7
2018  15  3  -1.3  112681.   4.5  508. 20    -5
2018  15  4  -2.0  117868.   4.6  508. 20    -9
2018  15  5  -1.3  117016.   4.6  504. 20   -15
2018  15  6  -0.6  110557.   4.2  509. 27   -19
2018  15  7  -0.5  120976.   4.1  507. 27   -18
2018  15  8  -1.1  116238.   4.6  500. 27   -13
2018  15  9  -1.7  119428.   4.4  497. 13   -10
2018  15 10  -1.5  103753.   4.3  491. 13   -12
2018  15 11   2.4  100279.   3.9  495. 13   -10
2018  15 12  -0.7  119192.   3.9  492.  7    -7
2018  15 13  -0.5  117355.   4.0  486.  7    -3
2018  15 14  -0.5  102415.   3.6  487.  7    -5
2018  15 15   0.9   81076.   2.8  465. 20    -8
2018  15 16   0.5   98174.   4.1  480. 20    -6
2018  15 17  -0.4  102032.   4.7  481. 20    -5
2018  15 18  -0.5  108695.   4.8  475. 17    -7
2018  15 19   1.6   97360.   4.9  471. 17    -7
2018  15 20   1.7   93707.   4.9  467. 17    -6
2018  15 21   0.2   99174.   5.3  468. 20    -5
2018  15 22   1.2   97464.   5.7  464. 20    -3
2018  15 23   0.9   96678.   5.5  464. 20    -2
2018  16  0  -0.6   95398.   5.3  461. 20    -2
2018  16  1   1.4   89363.   5.4  454. 20    -1
2018  16  2   0.1   85548.   5.3  457. 20     0
2018  16  3   0.8   87269.   5.4  455.  3     1
2018  16  4   1.4   78271.   5.1  455.  3     0
2018  16  5   0.5   72272.   4.6  444.  3    -3
2018  16  6   1.7   69276.   4.7  444.  7    -6
2018  16  7   0.7   71732.   4.4  443.  7    -5
2018  16  8   0.4   89901.   4.9  435.  7    -7
2018  16  9  -0.1   89698.   4.7  432. 13    -9
2018  16 10  -1.9   74016.   4.3  435. 13    -9
2018  16 11  -0.6   69261.   4.2  434. 13   -10
2018  16 12   0.6   61940.   3.9  435.  7    -8
2018  16 13  -0.1   61243.   4.1  414.  7    -6
2018  16 14  -0.1   53887.   4.4  407.  7    -4
2018  16 15   0.4   49267.   4.3  401.  7    -2
2018  16 16   1.7   48405.   4.8  396.  7    -1
2018  16 17  -0.3   41354.   5.0  393.  7    -5
2018  16 18  -0.6   39671.   5.1  389. 10    -6
2018  16 19  -1.6   50652.   5.0  380. 10    -7
2018  16 20  -1.2   47712.   4.2  371. 10    -8
2018  16 21  -0.2   32083.   2.9  358. 10    -8
2018  16 22  -0.1   33251.   2.9  348. 10    -5
2018  16 23   0.4   35710.   3.6  345. 10    -5
2018  17  0   0.5   32416.   3.4  347.  0    -4
2018  17  1  -2.0   43047.   4.4  359.  0    -3
2018  17  2  -2.1   44273.   4.2  357.  0    -1
2018  17  3  -0.6   38388.   3.9  339.  0    -3
